year,state_alpha,state_name,county_name,Value,unit_desc,short_desc,Crop,HighYield,StateAvgYield,RelYield,PrevYearYield,YoYChange
2022,SC,SOUTH CAROLINA,BERKELEY,90.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.8503567078475727,107.0,-16.5
2023,SC,SOUTH CAROLINA,BERKELEY,123.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,137.548,0.8956873236979092,90.5,32.7
2024,SC,SOUTH CAROLINA,BERKELEY,69.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,0.7987845783512884,123.2,-53.400000000000006
2010,SC,SOUTH CAROLINA,CALHOUN,83.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,1.1264086232239097,147.2801300518561,-63.68013005185611
2011,SC,SOUTH CAROLINA,CALHOUN,123.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,1.9389193422083006,83.6,40.2
2013,SC,SOUTH CAROLINA,CALHOUN,148.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,1.2037041591853803,123.8,24.500000000000014
2014,SC,SOUTH CAROLINA,CALHOUN,132.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,1.1773160851953481,148.3,-15.800000000000011
2017,SC,SOUTH CAROLINA,CALHOUN,151.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,1.1521321660547867,132.5,18.599999999999994
2020,SC,SOUTH CAROLINA,CALHOUN,156.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,123.72,1.2657613967022308,151.1,5.5
2021,SC,SOUTH CAROLINA,CALHOUN,125.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,0.9593714609286523,156.6,-31.099999999999994
2022,SC,SOUTH CAROLINA,CALHOUN,129.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,1.2196276318079,125.5,4.300000000000011
2023,SC,SOUTH CAROLINA,CALHOUN,173.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,137.548,1.26210486521069,129.8,43.79999999999998
2024,SC,SOUTH CAROLINA,CALHOUN,148.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,1.702853083935125,173.6,-24.799999999999983
2012,SC,SOUTH CAROLINA,CHARLESTON,97.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,0.9058846080122676,147.2801300518561,-49.98013005185611
2014,SC,SOUTH CAROLINA,CHARLESTON,108.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.9596236769894159,97.3,10.700000000000003
2015,SC,SOUTH CAROLINA,CHARLESTON,126.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,1.3985916958618059,108.0,18.0
2016,SC,SOUTH CAROLINA,CHARLESTON,104.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,0.9410398658237648,126.0,-21.799999999999997
2017,SC,SOUTH CAROLINA,CHARLESTON,134.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,1.0286077379271392,104.2,30.700000000000003
2018,SC,SOUTH CAROLINA,CHARLESTON,119.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,0.9959120341360069,134.9,-15.700000000000003
2019,SC,SOUTH CAROLINA,CHARLESTON,95.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,0.9560878243512974,119.2,-23.400000000000006
2020,SC,SOUTH CAROLINA,CHARLESTON,105.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,0.8551568056902683,95.8,10.0
2021,SC,SOUTH CAROLINA,CHARLESTON,122.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,0.9364382785956965,105.8,16.700000000000003
2022,SC,SOUTH CAROLINA,CHARLESTON,86.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.8080737776231077,122.5,-36.5
2024,SC,SOUTH CAROLINA,CHARLESTON,133.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,1.532338897438933,86.0,47.900000000000006
2012,SC,SOUTH CAROLINA,CHESTER,63.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,0.5921301240450176,147.2801300518561,-83.68013005185611
2015,SC,SOUTH CAROLINA,CHESTER,86.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.9579243123243956,63.6,22.699999999999996
2023,SC,SOUTH CAROLINA,CHESTER,87.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,137.548,0.633233489400064,86.3,0.7999999999999972
2010,SC,SOUTH CAROLINA,CHESTERFIELD,61.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,0.8340274375306223,147.2801300518561,-85.3801300518561
2011,SC,SOUTH CAROLINA,CHESTERFIELD,69.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,1.0853563038371181,61.9,7.399999999999999
2012,SC,SOUTH CAROLINA,CHESTERFIELD,114.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.0622963388920836,69.3,44.8
2013,SC,SOUTH CAROLINA,CHESTERFIELD,104.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,0.8465700863319969,114.1,-9.799999999999997
2014,SC,SOUTH CAROLINA,CHESTERFIELD,106.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.9445184894812492,104.3,2.0
2015,SC,SOUTH CAROLINA,CHESTERFIELD,57.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.6349162301848833,106.3,-49.099999999999994
2017,SC,SOUTH CAROLINA,CHESTERFIELD,108.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,0.8242586839875741,57.2,50.89999999999999
2020,SC,SOUTH CAROLINA,CHESTERFIELD,123.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,0.999838344649208,108.1,15.600000000000009
2021,SC,SOUTH CAROLINA,CHESTERFIELD,132.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,1.0159399773499436,123.7,9.200000000000003
2023,SC,SOUTH CAROLINA,CHESTERFIELD,106.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,137.548,0.7728211242620757,132.9,-26.60000000000001
2010,SC,SOUTH CAROLINA,CLARENDON,95.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,1.2907888290053895,147.2801300518561,-51.48013005185611
2011,SC,SOUTH CAROLINA,CLARENDON,76.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,1.1949882537196554,95.8,-19.5
2012,SC,SOUTH CAROLINA,CLARENDON,132.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.231742380678551,76.3,56.000000000000014
2013,SC,SOUTH CAROLINA,CLARENDON,139.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,1.1339006813094914,132.3,7.399999999999977
2014,SC,SOUTH CAROLINA,CLARENDON,118.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,1.0564745851300144,139.7,-20.799999999999983
2015,SC,SOUTH CAROLINA,CLARENDON,88.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.979014187103264,118.9,-30.700000000000003
2016,SC,SOUTH CAROLINA,CLARENDON,132.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,1.1975229002709327,88.2,44.39999999999999
2017,SC,SOUTH CAROLINA,CLARENDON,148.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,1.1292572719570741,132.6,15.5
2018,SC,SOUTH CAROLINA,CLARENDON,141.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,1.1855697788917734,148.1,-6.199999999999989
2019,SC,SOUTH CAROLINA,CLARENDON,120.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,1.2025948103792414,141.9,-21.400000000000006
2020,SC,SOUTH CAROLINA,CLARENDON,142.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,1.152602651147753,120.5,22.099999999999994
2021,SC,SOUTH CAROLINA,CLARENDON,158.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,130.8148148148148,1.2116364665911665,142.6,15.900000000000006
2022,SC,SOUTH CAROLINA,CLARENDON,148.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,1.3981555594223074,158.5,-9.699999999999989
2023,SC,SOUTH CAROLINA,CLARENDON,173.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,137.548,1.260650827347544,148.8,24.599999999999994
2024,SC,SOUTH CAROLINA,CLARENDON,141.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,1.6238901385107138,173.4,-31.5
2010,SC,SOUTH CAROLINA,COLLETON,66.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,0.8987016168544831,147.2801300518561,-80.5801300518561
2011,SC,SOUTH CAROLINA,COLLETON,25.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,0.4009397024275646,66.7,-41.1
2012,SC,SOUTH CAROLINA,COLLETON,97.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,0.9030915413894137,25.6,71.4
2013,SC,SOUTH CAROLINA,COLLETON,86.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,0.7053397938854318,97.0,-10.099999999999994
2014,SC,SOUTH CAROLINA,COLLETON,101.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.9018685482817196,86.9,14.599999999999994
2015,SC,SOUTH CAROLINA,COLLETON,59.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.6593360851919942,101.5,-42.1
2016,SC,SOUTH CAROLINA,COLLETON,89.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,0.8073796929428462,59.4,30.000000000000007
2017,SC,SOUTH CAROLINA,COLLETON,99.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,0.7609714769839028,89.4,10.399999999999991
2018,SC,SOUTH CAROLINA,COLLETON,94.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,0.7903798525945155,99.8,-5.200000000000003
2019,SC,SOUTH CAROLINA,COLLETON,69.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,0.6906187624750499,94.6,-25.39999999999999
2020,SC,SOUTH CAROLINA,COLLETON,89.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,0.720982864532816,69.2,20.0
2021,SC,SOUTH CAROLINA,COLLETON,112.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,0.8622876557191393,89.2,23.599999999999994
2022,SC,SOUTH CAROLINA,COLLETON,51.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.48766312858882893,112.8,-60.9
2024,SC,SOUTH CAROLINA,COLLETON,89.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,1.020796337950357,51.9,37.300000000000004
2010,SC,SOUTH CAROLINA,DARLINGTON,68.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,0.9229544341009309,147.2801300518561,-78.7801300518561
2011,SC,SOUTH CAROLINA,DARLINGTON,63.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,0.9945184025058731,68.5,-5.0
2012,SC,SOUTH CAROLINA,DARLINGTON,114.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.0697445165530273,63.5,51.400000000000006
2013,SC,SOUTH CAROLINA,DARLINGTON,125.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,1.0210787810217183,114.9,10.899999999999991
2014,SC,SOUTH CAROLINA,DARLINGTON,107.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.9507382725728473,125.8,-18.799999999999997
2015,SC,SOUTH CAROLINA,DARLINGTON,77.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.8569149120677096,107.0,-29.799999999999997
2016,SC,SOUTH CAROLINA,DARLINGTON,122.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,1.1054057540962456,77.2,45.2
2017,SC,SOUTH CAROLINA,DARLINGTON,124.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,0.9515955944648404,122.4,2.3999999999999915
2018,SC,SOUTH CAROLINA,DARLINGTON,118.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,0.986721570733745,124.8,-6.700000000000003
2019,SC,SOUTH CAROLINA,DARLINGTON,88.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,0.8872255489021956,118.1,-29.19999999999999
2020,SC,SOUTH CAROLINA,DARLINGTON,107.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,0.8688975105075978,88.9,18.599999999999994
2021,SC,SOUTH CAROLINA,DARLINGTON,125.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,0.9616647791619479,107.5,18.299999999999997
2022,SC,SOUTH CAROLINA,DARLINGTON,105.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.9903601879241344,125.8,-20.39999999999999
2023,SC,SOUTH CAROLINA,DARLINGTON,147.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,137.548,1.0687178294122779,105.4,41.599999999999994
2024,SC,SOUTH CAROLINA,DARLINGTON,84.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,0.9647212027938913,147.0,-62.7
2010,SC,SOUTH CAROLINA,DILLON,98.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,1.3231259186673199,147.2801300518561,-49.0801300518561
2011,SC,SOUTH CAROLINA,DILLON,63.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,0.9866875489428347,98.2,-35.2
2012,SC,SOUTH CAROLINA,DILLON,130.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.2159150031490458,63.0,67.6
2013,SC,SOUTH CAROLINA,DILLON,127.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,1.0365004796222053,130.6,-2.8999999999999915
2014,SC,SOUTH CAROLINA,DILLON,97.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.8663269306154449,127.7,-30.200000000000003
2015,SC,SOUTH CAROLINA,DILLON,93.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,1.0334038641645564,97.5,-4.400000000000006
2016,SC,SOUTH CAROLINA,DILLON,136.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,1.2291317249387175,93.1,43.0
2017,SC,SOUTH CAROLINA,DILLON,140.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,1.0728325331827167,136.1,4.599999999999994
2018,SC,SOUTH CAROLINA,DILLON,123.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,1.03434488109092,140.7,-16.89999999999999
2019,SC,SOUTH CAROLINA,DILLON,87.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,0.877245508982036,123.8,-35.89999999999999
2020,SC,SOUTH CAROLINA,DILLON,126.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,1.0192369867442612,87.9,38.19999999999999
2021,SC,SOUTH CAROLINA,DILLON,140.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,1.0755662514156286,126.1,14.599999999999994
2022,SC,SOUTH CAROLINA,DILLON,132.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,1.2459370106142336,140.7,-8.099999999999994
2023,SC,SOUTH CAROLINA,DILLON,162.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,137.548,1.1784976880797975,132.6,29.5
2024,SC,SOUTH CAROLINA,DILLON,74.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,0.8468489799139733,162.1,-88.1
2010,SC,SOUTH CAROLINA,DORCHESTER,65.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,0.8852278294953454,147.2801300518561,-81.5801300518561
2011,SC,SOUTH CAROLINA,DORCHESTER,40.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,0.6327329678935003,65.7,-25.300000000000004
2012,SC,SOUTH CAROLINA,DORCHESTER,123.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.147950381992935,40.4,82.9
2013,SC,SOUTH CAROLINA,DORCHESTER,121.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,0.986988710431168,123.3,-1.7000000000000028
2014,SC,SOUTH CAROLINA,DORCHESTER,108.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.9667320005226708,121.6,-12.799999999999997
2015,SC,SOUTH CAROLINA,DORCHESTER,80.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.8968746748066183,108.8,-28.0
2016,SC,SOUTH CAROLINA,DORCHESTER,110.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,0.9943233131208876,80.8,29.299999999999997
2017,SC,SOUTH CAROLINA,DORCHESTER,130.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,0.9912454109008755,110.1,19.900000000000006
2018,SC,SOUTH CAROLINA,DORCHESTER,114.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,0.9541372004893623,130.0,-15.799999999999997
2019,SC,SOUTH CAROLINA,DORCHESTER,81.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,0.8143712574850298,114.2,-32.60000000000001
2020,SC,SOUTH CAROLINA,DORCHESTER,125.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,1.0135790494665373,81.6,43.80000000000001
2021,SC,SOUTH CAROLINA,DORCHESTER,126.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,0.9670158550396376,125.4,1.0999999999999943
2022,SC,SOUTH CAROLINA,DORCHESTER,92.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.8672698799373586,126.5,-34.2
2023,SC,SOUTH CAROLINA,DORCHESTER,158.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,137.548,1.1537790444063163,92.3,66.39999999999999
2024,SC,SOUTH CAROLINA,DORCHESTER,84.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,0.9704431553608776,158.7,-73.89999999999999
2017,SC,SOUTH CAROLINA,EDGEFIELD,121.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,0.9279582038972042,147.2801300518561,-25.580130051856102
2020,SC,SOUTH CAROLINA,EDGEFIELD,49.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,0.39767216294859364,121.7,-72.5
2022,SC,SOUTH CAROLINA,EDGEFIELD,68.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.6408212980685576,49.2,19.0
2023,SC,SOUTH CAROLINA,EDGEFIELD,77.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,137.548,0.5598045773111932,68.2,8.799999999999997
2024,SC,SOUTH CAROLINA,EDGEFIELD,45.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,0.5149757310287676,77.0,-32.0
2010,SC,SOUTH CAROLINA,FLORENCE,93.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,1.2571043606075454,147.2801300518561,-53.98013005185611
2011,SC,SOUTH CAROLINA,FLORENCE,42.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,0.6718872357086922,93.3,-50.4
2012,SC,SOUTH CAROLINA,FLORENCE,109.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.0176072729264218,42.9,66.4
2013,SC,SOUTH CAROLINA,FLORENCE,116.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,0.9488402981036477,109.3,7.6000000000000085
2014,SC,SOUTH CAROLINA,FLORENCE,95.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.8512217431072782,116.9,-21.10000000000001
2015,SC,SOUTH CAROLINA,FLORENCE,66.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,90.090625,0.7414755974886399,95.8,-29.0
2016,SC,SOUTH CAROLINA,FLORENCE,118.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,110.72857142857143,1.0710876015997934,66.8,51.8
2017,SC,SOUTH CAROLINA,FLORENCE,127.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,131.14814814814815,0.9737079920926291,118.6,9.100000000000009
2018,SC,SOUTH CAROLINA,FLORENCE,100.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,119.68928571428572,0.8354966729328916,127.7,-27.700000000000003
2019,SC,SOUTH CAROLINA,FLORENCE,88.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,100.2,0.8842315369261476,100.0,-11.400000000000006
2020,SC,SOUTH CAROLINA,FLORENCE,106.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.72,0.8616230197219528,88.6,18.0
2021,SC,SOUTH CAROLINA,FLORENCE,137.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,130.8148148148148,1.0526330690826726,106.6,31.099999999999994
2022,SC,SOUTH CAROLINA,FLORENCE,99.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,106.42592592592592,0.9368018096398121,137.7,-37.999999999999986
2023,SC,SOUTH CAROLINA,FLORENCE,131.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,137.548,0.9560298950184662,99.7,31.799999999999997
2024,SC,SOUTH CAROLINA,FLORENCE,60.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,87.38275862068966,0.6866343080383568,131.5,-71.5
2010,SC,SOUTH CAROLINA,GEORGETOWN,77.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,74.21818181818182,1.0388290053895148,147.2801300518561,-70.18013005185611
2011,SC,SOUTH CAROLINA,GEORGETOWN,34.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,63.85,0.5387627251370399,77.1,-42.699999999999996
2012,SC,SOUTH CAROLINA,GEORGETOWN,122.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,107.40882352941176,1.1377091377091377,34.4,87.80000000000001
2013,SC,SOUTH CAROLINA,GEORGETOWN,84.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,123.2030303030303,0.6834247485057924,122.2,-38.0
2014,SC,SOUTH CAROLINA,GEORGETOWN,71.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,112.54411764705883,0.6335293349013459,84.2,-12.900000000000006
